#ZSP	IVOO	VIOO	ZCN	VEE	VIU	ZAG	VBG	VBU	HEP
46.099998	138.949997	152.630005	22.99	34.790001	28.9	15.86	27.24	25.450001	30.4
46.48	139.259995	152.509995	23.049999	35.549999	29.17	15.9	27.309999	25.549999	30.280001
46.209999	138.990005	151.899994	23.01	34.950001	28.85	15.99	27.370001	25.6	30.1
46.25	138.820007	151.779999	23.059999	34.810001	28.870001	15.95	27.370001	25.549999	30.08
46.279999	138.940002	152.160004	23.15	34.900002	28.879999	15.94	27.34	25.51	30.459999
46.599998	139.160004	152.320007	23.17	35.130001	29.02	15.9	27.299999	25.469999	29.26
47.060001	138.470001	152.300003	23.26	35.41	29.120001	15.92	27.280001	25.51	29.139999
46.91	138.410004	152.080002	23.26	35.560001	29.049999	15.95	27.35	25.530001	29.48
47.209999	138.070007	151.229996	23.35	36.049999	29.25	15.94	27.309999	25.530001	28.9
47.139999	138.330002	151.5	23.42	35.880001	29.26	15.96	27.299999	25.58	29.32
47.189999	138.619995	151.449997	23.49	35.599998	29.190001	16.01	27.360001	25.610001	29.719999
47.560001	138.210007	150.759995	23.6	35.77	29.34	15.99	27.35	25.58	29.530001
47.799999	139.309998	152.220001	23.700001	36.080002	29.49	15.98	27.360001	25.58	29.42
47.75	139.660004	152.619995	23.76	35.880001	29.42	15.99	27.459999	25.74	29.6
47.759998	139.880005	153.309998	23.719999	35.220001	29.26	16.040001	27.389999	25.65	29.91
48.009998	141.429993	155.419998	23.77	35.610001	29.459999	16.110001	27.42	25.66	29.940001
48.029999	141.190002	155.110001	23.780001	35.279999	29.379999	16.15	27.530001	25.709999	29.889999
47.639999	140.389999	153.509995	23.73	34.950001	29.280001	16.209999	27.559999	25.76	30.459999
47.060001	140.360001	153.580002	23.559999	33.959999	28.75	16.299999	27.68	25.84	30.219999
47.450001	140.669998	153.940002	23.66	34.220001	28.950001	16.23	27.610001	25.799999	29.66
47.540001	139.179993	151.639999	23.67	34.43	29	16.219999	27.690001	25.870001	30.15
47.66	137.259995	149.830002	23.620001	33.950001	28.950001	16.219999	27.709999	25.879999	30.01
46.950001	138.639999	150.929993	23.42	33.419998	28.48	16.25	27.74	25.959999	30.360001
47.529999	137.990005	149.869995	23.5	33.810001	28.76	16.27	27.76	25.879999	30.059999
48.169998	138.070007	149.690002	23.67	34.619999	29.17	16.219999	27.68	25.799999	29.5
48.700001	135.350006	146.240005	23.860001	34.810001	29.5	16.17	27.610001	25.77	29.5
48.939999	136.789993	147.570007	23.99	34.810001	29.610001	16.200001	27.629999	25.780001	29.66
48.720001	138.610001	149.339996	23.870001	34.34	29.309999	16.25	27.68	25.84	29.110001
49.119999	140.199997	152.330002	23.98	34.610001	29.440001	16.290001	27.74	25.9	29.58
49.099998	139.580002	151.820007	24.040001	34.950001	29.549999	16.23	27.709999	25.870001	29.52
49.290001	138.210007	149.550003	24.110001	35.34	29.6	16.18	27.690001	25.84	29.280001
49.25	138.929993	149.990005	24.110001	34.959999	29.41	16.18	27.709999	25.860001	29.6
49.290001	140.160004	151.300003	24.129999	34.880001	29.370001	16.23	27.709999	25.889999	29.389999
49.18	141.009995	152.270004	24.16	34.77	29.17	16.27	27.75	25.92	30.299999
49.330002	141.449997	152.880005	24.24	34.990002	29.200001	16.25	27.76	25.92	30.73
49.259998	141.389999	151.929993	24.26	34.619999	28.99	16.299999	27.815001	25.98	30.77
48.57	141.020004	151.139999	24.139999	34.369999	28.82	16.360001	27.860001	26.040001	31.459999
47.279999	141.580002	151.759995	23.77	33.360001	27.719999	16.42	27.889999	26.120001	31.75
45.830002	142.169998	152.470001	23.24	33.099998	27.309999	16.379999	27.93	26.15	30.9
45.73	140.639999	150.690002	23.08	33.360001	27.49	16.290001	27.879999	26.139999	31.030001
45.290001	136.520004	146.220001	22.67	33.150002	27.290001	16.299999	27.879999	26.15	29.74
43.720001	131.729996	141.449997	22.049999	32.73	26.700001	16.290001	27.93	26.370001	26.65
45.400002	129.729996	139.559998	22.42	33.110001	26.93	16.309999	27.889999	26.280001	28.049999
44.259998	125	134.320007	22.25	33.060001	26.780001	16.49	27.940001	26.450001	29.18
46.200001	122.599998	132.179993	22.719999	33.549999	27.58	16.49	28.02	26.440001	29.5
44.830002	126.68	135.690002	22.43	33	26.9	16.59	28.08	26.610001	30.17
44.080002	123.989998	132.720001	21.92	32.41	26.57	16.74	28.120001	26.73	29.5
41.419998	128.339996	136.809998	19.67	30.540001	24.940001	16.790001	28.1	26.639999	28.1
43.560001	123.650002	132.119995	20.280001	32.240002	25.98	16.68	27.85	26.290001	28.1
41.529999	121.480003	129.660004	19.33	30.84	24.66	16.42	27.969999	25.809999	26.200001
37.950001	110.07	116.839996	16.99	28.030001	22.219999	15.76	27.190001	24.4	23.48
41.240002	114.43	120.230003	18.58	29.799999	23.360001	15.94	27.23	25.360001	21.120001
36.830002	106.650002	113.050003	16.75	26.6	20.98	15.3	26.98	25.549999	23.4
39.509998	95.760002	100.699997	17.23	28.629999	22.5	15.53	26.950001	25.139999	26.32
38.310001	104.089996	108.309998	16	26.77	21.4	14.02	26.309999	24.48	23.25
38.549999	89.050003	94.040001	16.51	27.030001	21.99	15.15	26.049999	24.4	24.5
36.720001	94.790001	99.699997	16.15	26.99	21.49	15.23	26.540001	24.84	22.65
36.040001	85.370003	90.410004	15.24	26.629999	21.639999	15.24	26.57	25.34	24.639999
39.029999	88.480003	94.589996	17.07	28.18	23.18	15.32	26.559999	25.48	27.799999
38.68	85.160004	90.57	17.76	28.559999	23.5	15.64	26.870001	25.780001	27.48
40.700001	81.790001	89.57	18.15	29.360001	24.200001	15.5	27.07	25.99	26.91
39.040001	90.940002	96.970001	17.049999	27.66	23.43	15.58	27.110001	26.110001	25.5
40.779999	93.93	97.889999	17.530001	28.370001	24.24	15.65	27.200001	26.15	25.25
39.880001	99.330002	104.769997	17.969999	28.35	23.799999	15.78	27.030001	26.08	24.700001
38.639999	95.779999	100.230003	17.32	27.65	23.09	15.65	26.940001	25.950001	25.610001
39.43	98.5	102.690002	17.639999	28.35	23.51	15.89	27.049999	26.030001	26.719999
38.689999	97.300003	102.480003	17.440001	27.77	22.889999	15.88	27.030001	26.049999	26.5
41.27	91.839996	95.379997	18.32	29.08	24.07	15.85	27.16	26.1	27.25
40.860001	92.879997	96.629997	18.35	28.98	24.040001	15.77	27.15	26.1	27.440001
42.389999	90.309998	93.190002	18.780001	29.43	24.34	15.8	27.1	26.190001	27.48
42.849998	97.349998	100.68	19.110001	29.26	24.719999	15.93	27.209999	26.49	29.5
42.099998	98.699997	101.279999	18.98	29.120001	24.34	15.99	27.15	26.379999	30.85
43.5	103.68	105.769997	19.23	29.77	24.799999	16.02	27.200001	26.389999	31
43.150002	107.010002	111.419998	18.83	29.540001	24.35	16.34	27.309999	26.51	31
43.450001	103.949997	107.480003	18.75	29.75	24.43	16.35	27.33	26.559999	31.4
44.349998	106.120003	109.43	19.360001	30.02	24.969999	16.379999	27.32	26.51	30.75
43.939999	101.959999	104.199997	19.440001	30.01	24.73	16.34	27.27	26.459999	31.629999
42.720001	101.849998	103.629997	18.809999	29.33	24.389999	16.389999	27.26	26.5	31.799999
43.669998	105.519997	108.379997	19.290001	30.08	24.73	16.35	27.23	26.49	33.43
43.310001	103.480003	106.290001	19.23	29.73	24.5	16.360001	27.32	26.51	34.209999
43.939999	100.739998	103.860001	19.469999	29.73	24.91	16.4	27.4	26.5	34.549999
44.450001	102.080002	104.589996	19.75	30.17	25.040001	16.379999	27.379999	26.42	34.560001
44.060001	103.32	105.870003	19.969999	30.16	25.07	16.379999	27.459999	26.49	34.200001
44.889999	104.639999	107.18	20.540001	30.719999	25.57	16.4	27.48	26.5	34.150002
44.619999	109.099998	111.699997	19.99	30.27	25.18	16.48	27.52	26.48	32.970001
43.790001	110.040001	114.07	19.73	29.51	24.879999	16.549999	27.48	26.43	34
44.07	114.849998	120.43	19.889999	29.950001	24.82	16.5	27.469999	26.42	34.66
44.349998	111.269997	115.669998	19.99	30.049999	24.959999	16.52	27.5	26.42	34.849998
44.360001	107.489998	110.989998	20.01	30.18	24.9	16.450001	27.389999	26.309999	34.5
44.389999	107.589996	110.339996	20.02	30.07	25.040001	16.51	27.450001	26.379999	35.52
44.900002	108.629997	110.830002	20.209999	30.559999	25.299999	16.49	27.440001	26.299999	35.139999
45.200001	107.639999	109.330002	20.4	30.58	25.465	16.450001	27.379999	26.23	34.68
44.470001	109.480003	110.940002	20.1	30.610001	25.17	16.469999	27.450001	26.309999	34.549999
43.790001	113.349998	115.660004	19.59	30.58	25.110001	16.43	27.485001	26.34	34.439999
44.080002	112.639999	113.690002	19.6	30.58	24.799999	16.469999	27.469999	26.42	35.450001
44.470001	108.620003	109.339996	19.799999	30.299999	24.9	16.5	27.48	26.440001	36.849998
44.860001	104.879997	105.040001	20.129999	30.77	25.25	16.440001	27.459999	26.42	36.849998
45.48	105.900002	105.5	20.280001	31.059999	25.700001	16.5	27.52	26.5	36.57
45.310001	106.769997	106.879997	20.120001	30.870001	25.51	16.49	27.559999	26.51	35.830002
45.560001	113.309998	114.599998	20.15	30.34	25.57	16.540001	27.549999	26.530001	35.900002
46.209999	111.75	112.43	20.370001	30.84	26.02	16.58	27.610001	26.75	36.16
45.48	114.18	115.739998	20.469999	30.57	25.959999	16.559999	27.469999	26.59	34.029999
46.02	114.709999	115.839996	20.66	30.57	26.18	16.52	27.52	26.52	33.700001
45.990002	114.610001	116.410004	20.65	30.4	26.4	16.5	27.540001	26.540001	33.91
46.25	118.639999	121.010002	20.540001	30.93	26.42	16.52	27.6	26.6	34.549999
45.720001	121.839996	125.790001	20.610001	31.16	26.59	16.530001	27.52	26.51	34.91
45.900002	120.050003	122.059998	20.84	31.75	26.73	16.52	27.540001	26.559999	33.560001
46.41	119.279999	120.540001	21.08	32.330002	27.34	16.48	27.43	26.48	32.34
46.310001	120.760002	121.959999	21.030001	31.940001	27.219999	16.440001	27.41	26.440001	32.599998
47.34	121.839996	123.339996	21.469999	32.560001	27.6	16.379999	27.440001	26.43	31.809999
47.57	125.279999	127.580002	21.620001	32.59	27.77	16.459999	27.51	26.459999	31.950001
47.41	125.290001	129.309998	21.440001	32.52	27.450001	16.530001	27.52	26.49	32.400002
47.099998	129.289993	135.119995	21.290001	32.68	27.42	16.610001	27.549999	26.57	33.41
45.130001	131.669998	137.940002	20.389999	31.52	26.379999	16.620001	27.629999	26.540001	32.169998
45.580002	129.050003	134.690002	20.690001	32.18	26.74	16.639999	27.6	26.549999	32.18
45.84	125.709999	129.839996	20.809999	31.99	26.74	16.719999	27.639999	26.610001	32.900002
46.669998	116.68	119.050003	21	32.07	27.1	16.690001	27.629999	26.57	32.02
46.619999	119.209999	122.110001	20.92	32.41	27.209999	16.74	27.67	26.59	32
46.759998	121.050003	124.720001	20.98	32.490002	27.190001	16.75	27.690001	26.620001	31.85
46.5	123.610001	128	20.969999	32.549999	27.01	16.75	27.67	26.639999	32.950001
46.52	121.900002	125.32	21.040001	32.59	27.24	16.77	27.690001	26.620001	33.939999
46.810001	121.43	124.660004	21.110001	32.959999	27.360001	16.76	27.67	26.610001	34.799999
45.799999	120.879997	123.150002	20.75	32.650002	26.870001	16.719999	27.719999	26.620001	33.98
46.41	121.290001	124.080002	20.940001	32.84	26.950001	16.75	27.74	26.639999	34.200001
45.189999	121.529999	124.599998	20.41	32.52	26.610001	16.719999	27.73	26.67	34.5
45.860001	117.309998	120.199997	20.67	32.689999	26.82	16.74	27.74	26.700001	34.540001
46.259998	118.389999	122.110001	20.879999	32.34	26.700001	16.76	27.709999	26.709999	35.52
46.709999	116.050003	118.510002	21.01	33.509998	27.01	16.74	27.68	26.73	35
46.68	118.900002	123.519997	20.99	33.720001	26.969999	16.75	27.780001	26.9	34.860001
47.310001	120.230003	125.129997	21.110001	34.900002	27.34	16.77	27.690001	26.719999	35.450001
47.029999	119.43	123.440002	21	34.540001	27.110001	16.809999	27.73	26.775	36.48
47.040001	120.110001	124.190002	21.01	35.220001	27.120001	16.73	27.719999	26.76	37.169998
47.110001	121.230003	125.25	20.98	35.43	27.030001	16.74	27.790001	26.84	37.220001
47.619999	118.989998	122.690002	21.17	35.200001	27.219999	16.75	27.780001	26.790001	36.939999
47.209999	119.860001	123.199997	21.059999	35.060001	27.120001	16.77	27.68	26.790001	35.689999
47.869999	118.050003	120.43	21.440001	35.119999	27.549999	16.790001	27.77	26.83	36.849998
47.91	119.730003	123.010002	21.639999	34.880001	27.58	16.790001	27.76	26.85	37
47.970001	118.559998	121.809998	21.58	34.5	27.51	16.860001	27.790001	26.870001	36.66
48.139999	120.290001	123.93	21.74	34.700001	27.75	16.860001	27.76	26.879999	37.5
48.459999	123.989998	128.460007	21.799999	35.080002	27.799999	16.870001	27.799999	26.9	38.560001
48.189999	123.5	127.75	21.77	35.130001	27.690001	16.9	27.82	26.940001	39
48.34	123.989998	127.639999	21.799999	34.880001	27.67	16.879999	27.870001	26.969999	39.360001
47.720001	123.25	126.830002	21.6	34.630001	27.450001	16.879999	27.889999	26.99	38.689999
47.439999	124.860001	129.559998	21.57	34.560001	27.32	16.9	27.860001	26.99	39.639999
47.59	125.739998	129.580002	21.76	34.91	27.59	16.879999	27.91	26.950001	41.16
47.369999	125.93	130.589996	21.75	34.599998	27.469999	16.940001	27.93	26.969999	41.169998
47.790001	124.919998	128.279999	21.969999	35.07	27.639999	16.889999	27.91	27	40.799999
48	126.089996	129.770004	21.950001	34.970001	27.51	16.92	27.99	27.040001	39.779999
48.139999	124.779999	128.820007	21.82	34.630001	26.85	16.950001	27.950001	27.049999	40.810001
48.419998	127.360001	132.089996	22.07	35.080002	27.360001	17	28	27.059999	41.82
48.610001	126.760002	131.369995	22.24	35.310001	27.41	16.959999	27.940001	27.030001	41.919998
49.009998	125.870003	130.520004	22.370001	35.450001	27.5	16.99	27.959999	27.08	41.349998
49.310001	127.349998	132.009995	22.309999	34.91	27.58	16.969999	27.940001	27.040001	40.450001
49.369999	127.870003	132.779999	22.379999	34.869999	27.6	16.940001	27.92	27.02	39.98
48.810001	129.740005	135.789993	22.25	34.610001	27.690001	16.84	27.860001	26.93	37.32
49.310001	129.440002	134.990005	22.360001	34.900002	28.129999	16.790001	27.860001	26.860001	37.23
49.060001	131.020004	137.470001	22.309999	34.619999	27.889999	16.74	27.77	26.780001	38.25
49.200001	131.509995	138.910004	22.290001	34.790001	27.790001	16.74	27.74	26.73	38.259998
49.130001	131.460007	138.759995	22.49	35.029999	27.85	16.780001	27.809999	26.77	40.080002
49.119999	132.360001	139.300003	22.450001	35.080002	27.77	16.82	27.85	26.82	40
49.119999	132.020004	138.289993	22.389999	34.77	27.74	16.790001	27.84	26.780001	38.91
49.119999	131.759995	138.270004	22.42	34.610001	27.57	16.809999	27.85	26.799999	39.529999
49.34	132.130005	138.619995	22.299999	34.82	27.469999	16.82	27.860001	26.84	38.799999
49.93	130.990005	136.880005	22.450001	35.27	27.91	16.82	27.870001	26.83	38.599998
49.98	130.320007	136.929993	22.450001	35.509998	27.91	16.77	27.780001	26.790001	38.400002
50.349998	129.580002	135.830002	22.66	35.450001	27.950001	16.74	27.799999	26.77	39.279999
50.389999	129.130005	134.970001	22.6	35.18	27.639999	16.66	27.77	26.690001	38.599998
50.599998	131.039993	137.190002	22.58	35.549999	27.77	16.66	27.75	26.690001	39.450001
50.299999	130.860001	137.339996	22.309999	34.700001	27.530001	16.690001	27.73	26.780001	39.66
50.799999	130.369995	136.160004	22.49	35.41	27.540001	16.77	27.75	26.799999	38.860001
51.459999	130.940002	136.539993	22.58	35.259998	27.799999	16.83	27.85	26.870001	39.16
50	131.559998	137.479996	22.219999	34.84	27.34	16.82	27.860001	26.879999	39.119999
49.349998	130.210007	135.529999	21.950001	34.639999	27.360001	16.75	27.790001	26.73	38.610001
48.549999	131.229996	137.149994	21.790001	34.389999	27.370001	16.790001	27.870001	26.75	38.84
49.240002	133	138.839996	22.190001	34.700001	27.719999	16.780001	27.860001	26.74	40.139999
48.549999	128.809998	135.309998	21.91	34.25	27.49	16.799999	27.84	26.74	39.689999
48.549999	128.399994	134.610001	21.940001	34.48	27.77	16.83	27.9	26.780001	39.369999
49.119999	125.510002	131.289993	22.139999	35.02	27.870001	16.83	27.889999	26.780001	40.59
49.450001	127.160004	132.720001	22.23	35.419998	28.139999	16.83	27.9	26.785	40.57
49.200001	125.709999	130.889999	22.059999	35.32	28.120001	16.790001	27.91	26.780001	40.599998
48.68	125.18	130.130005	22	35.139999	28.08	16.82	27.92	26.790001	39.849998
48.290001	127.580002	132.449997	21.93	35.02	27.99	16.809999	27.91	26.75	39.459999
48.110001	127.75	132.380005	21.629999	34.639999	27.49	16.82	27.93	26.76	38.349998
48.630001	128.139999	133.270004	21.879999	34.400002	27.5	16.809999	27.940001	26.780001	38.450001
47.740002	127.440002	132.190002	21.440001	34.02	27.379999	16.799999	27.91	26.719999	36.110001
47.77	126.010002	131.460007	21.549999	33.860001	27.290001	16.790001	27.9	26.709999	37.240002
48.68	122.970001	127	21.76	33.900002	27.290001	16.790001	27.950001	26.709999	37.310001
49.209999	123.75	127.709999	21.809999	34.25	27.719999	16.74	27.959999	26.73	37.470001
49.07	120.940002	124.18	21.799999	34.27	27.709999	16.75	27.969999	26.76	37.860001
49.25	120.949997	124.900002	21.66	34.630001	27.389999	16.700001	27.950001	26.700001	37.57
49.330002	122.690002	126.07	21.73	34.799999	27.540001	16.709999	27.950001	26.67	37.959999
48.970001	125.540001	129.660004	21.77	34.529999	27.48	16.73	27.959999	26.67	37.599998
49.650002	124.879997	128.880005	22.059999	34.810001	27.83	16.65	27.9	26.57	37.950001
49.099998	125.540001	129.139999	21.85	35.029999	27.67	16.690001	27.91	26.59	36.669998
49.84	127.110001	131.070007	22.1	35.27	27.860001	16.65	27.9	26.57	36.450001
50	128.479996	132.589996	22.25	35.360001	27.870001	16.66	27.940001	26.620001	37
50.169998	131.399994	135.440002	22.280001	35.400002	27.879999	16.66	27.98	26.629999	38.529999
50.709999	130.75	135.389999	22.23	35.709999	27.74	16.700001	28.01	26.68	38.419998
50.369999	133.110001	137.360001	22.139999	35.470001	27.73	16.719999	28.040001	26.690001	39
50.599998	134.399994	139.460007	22.200001	35.389999	27.52	16.719999	28.07	26.66	38.66
50.52	134.910004	140	22.129999	35.490002	27.6	16.73	28.07	26.639999	38.130001
49.669998	135.699997	141.029999	21.889999	35.360001	27.52	16.690001	28.08	26.620001	37.349998
49.68	134.669998	139.529999	21.9	35.580002	27.48	16.65	28.040001	26.59	37.330002
49.650002	133.990005	138.619995	21.870001	35.639999	27.450001	16.639999	28	26.559999	37.900002
49.880001	135.270004	140.539993	21.91	35.650002	27.459999	16.610001	27.959999	26.51	37.23
50.02	134.990005	139.779999	21.940001	35.82	27.65	16.629999	27.99	26.540001	37.009998
49.34	133.419998	138.089996	21.66	35.490002	27.219999	16.629999	28	26.59	36.599998
49.119999	134.059998	139	21.6	35.610001	26.98	16.66	28.049999	26.639999	37.099998
47.919998	133.190002	138.360001	21	35.080002	26.540001	16.629999	28.059999	26.610001	34.959999
48.470001	135.380005	140.440002	21.129999	35.459999	26.629999	16.58	28.040001	26.559999	35.200001
47.959999	136.220001	141.259995	21.01	35.09	26.5	16.52	28	26.49	35.900002
48.09	133.330002	138.080002	21.139999	35.279999	26.610001	16.559999	28.01	26.49	36.700001
48.709999	131.550003	136.479996	21.5	35.16	27.139999	16.52	28.01	26.5	37.07
49.75	128.119995	132.289993	21.57	36.209999	27.42	16.610001	28.08	26.67	36.200001
50.419998	129.550003	134.339996	21.940001	36.639999	27.860001	16.620001	28.09	26.705	38.259998
50.299999	128.509995	132.679993	21.950001	36.75	27.889999	16.6	28.040001	26.639999	38.580002
50.82	130.899994	135.339996	22.200001	36.939999	28.629999	16.5	27.879999	26.52	35.990002
50.830002	133.919998	139	22.379999	36.580002	28.889999	16.5	27.85	26.450001	34.66
51.330002	133.899994	137.570007	22.6	36.810001	29.209999	16.469999	27.9	26.469999	34.459999
51.110001	137.690002	141.399994	22.360001	36.75	28.940001	16.549999	27.969999	26.559999	35.060001
51.84	137.059998	140.089996	22.5	37.240002	29.41	16.549999	27.99	26.59	35.349998
52.27	140.880005	146.820007	22.77	37.529999	29.65	16.559999	27.98	26.59	35
52.029999	142.630005	150.699997	22.85	37.470001	29.629999	16.58	28.040001	26.639999	34.490002
51.360001	142.460007	149.669998	22.780001	37.32	29.469999	16.58	28.02	26.68	33.32
51.509998	139.919998	146.570007	22.799999	37.349998	29.57	16.620001	28.059999	26.719999	32.900002
51.240002	142.970001	150.600006	22.969999	37.689999	29.75	16.66	28.09	26.74	33.209999
51.529999	145.800003	155	23.07	37.66	29.76	16.639999	28.07	26.73	31.950001
52.029999	146.139999	155.759995	23.32	37.91	30.049999	16.620001	28.059999	26.690001	31.200001
51.939999	144.059998	153.910004	23.370001	37.740002	29.950001	16.620001	28.059999	26.68	31.65
51.950001	145.369995	154.600006	23.41	37.919998	29.99	16.639999	28.190001	26.74	32
52.040001	145.339996	154.539993	23.48	38.110001	30.26	16.65	28.219999	26.67	31.780001
51.84	147.570007	157.990005	23.27	37.119999	29.5	16.66	28.08	26.76	32.07
52.130001	150.070007	161.929993	23.35	37.779999	30.110001	16.620001	27.98	26.65	33.060001
52.189999	148.970001	160.589996	23.43	37.689999	30.1	16.57	28	26.620001	33.049999
51.93	149.25	160.369995	23.5	37.889999	30.040001	16.6	28.040001	26.690001	32.650002
51.990002	146.759995	156.820007	23.66	37.889999	30.1	16.52	28.02	26.6	32.18
52.029999	148.559998	158.669998	23.75	37.939999	29.940001	16.57	28.09	26.639999	33.41
52.259998	148.279999	159.309998	23.84	38.110001	30.059999	16.57	28.110001	26.65	33.349998
51.91	149.179993	160.25	23.74	37.709999	30.059999	16.57	28.110001	26.6	32.580002
51.48	151.929993	164.300003	23.790001	37.939999	29.92	16.59	28.16	26.620001	32.349998
51.5	151.360001	163.779999	23.719999	37.779999	29.93	16.610001	28.209999	26.690001	32.139999
51.25	152.240005	165.179993	23.51	37.669998	29.959999	16.59	28.16	26.690001	31.41
51.619999	151.610001	165.309998	23.66	37.77	30.129999	16.6	28.16	26.700001	32.25
51.939999	152	165.850006	23.74	38.110001	30.360001	16.610001	28.110001	26.67	32.950001
52.169998	151.75	164.669998	23.870001	38.389999	30.51	16.59	28.129999	26.674999	33.889999
52.299999	151.300003	164.270004	23.690001	38.5	30.51	16.620001	28.110001	26.66	33.349998
52.32	154.820007	168.570007	23.67	38.110001	30.290001	16.620001	28.129999	26.67	33.59
52.439999	154.380005	167.720001	23.74	38.029999	30.34	16.65	28.16	26.709999	32.849998
52.25	155.639999	169.309998	23.790001	38.23	30.58	16.629999	28.01	26.6	33.200001
52.299999	154.740005	167.979996	23.85	37.880001	30.51	16.65	28.07	26.639999	33.220001
52.419998	154.520004	167.380005	23.559999	38.360001	30.950001	16.639999	28.1	26.639999	32.900002
52.279999	154.550003	166.369995	23.59	38.549999	30.73	16.65	28.1	26.66	33.439999
52.439999	155.880005	168.080002	23.43	38.380001	30.42	16.690001	28.110001	26.690001	32.810001
51.91	156.169998	168.229996	23.559999	38.689999	30.764999	16.690001	28.1	26.65	35.16
51.830002	155.610001	168.710007	23.780001	39.23	30.860001	16.639999	28.08	26.610001	34.84
52.119999	153.990005	166.149994	23.969999	38.880001	31.18	16.58	28.040001	26.49	34.919998
52.900002	155.289993	167.619995	24.26	39.209999	31.26	16.530001	28.059999	26.440001	34.75
53.330002	155.550003	167.770004	24.26	40.07	31.620001	16.530001	28.02	26.41	33.139999
53.299999	153.070007	166.139999	24.129999	39.84	31.41	16.51	27.969999	26.379999	32.75
53.09	155.270004	169.639999	24.209999	40.119999	31.389999	16.469999	27.93	26.379999	32.610001
53.130001	161.380005	178.059998	24.129999	40.18	31.280001	16.52	28.055	26.459999	32.150002
52.639999	163.210007	179.970001	24.16	40.380001	31.379999	16.49	28.01	26.41	31.92
52.66	162.949997	178.470001	24.09	40.220001	31.059999	16.540001	28	26.445	31.120001
53.02	163.289993	179.360001	24.16	40.880001	31.389999	16.559999	28.09	26.52	31.25
53.09	165.220001	182.490005	24.17	40.959999	31.360001	16.540001	28.02	26.48	31.290001
53.490002	163.639999	180.990005	24.25	41.330002	31.32	16.530001	28	26.475	32.259998
53.450001	165.229996	185.119995	24.120001	41.299999	31.389999	16.51	27.934999	26.445	31.65
53.689999	163.440002	181.880005	24.01	41.330002	31.42	16.5	27.93	26.450001	31.610001
53.93	164.809998	183.759995	24.1	41.580002	31.43	16.530001	28.01	26.5	31.440001
53.650002	166.570007	184.630005	23.940001	41.130001	31.35	16.52	27.99	26.51	31.360001
52.740002	165.369995	182.529999	23.49	40.490002	30.85	16.469999	27.98	26.51	30.139999
53.279999	165.979996	184.699997	23.799999	40.709999	31.139999	16.450001	27.975	26.48	30.85
52.130001	165.449997	185.089996	23.379999	39.759998	30.42	16.459999	27.915001	26.459999	30.879999
53.34	163.779999	185.100006	23.83	41.009998	31.01	16.469999	27.92	26.43	31.969999
53.73	159.740005	184.410004	24.1	41.41	31.16	16.440001	27.9	26.43	31.030001
53.799999	160.839996	181.100006	24.15	41.52	31.219999	16.389999	27.870001	26.360001	31.08
54.529999	157.720001	178.25	24.32	41.73	31.290001	16.370001	27.85	26.370001	30.5
54.5	161.039993	181.839996	24.450001	41.82	31.379999	16.33	27.83	26.32	31.030001
54.779999	163.020004	181.910004	24.709999	41.959999	31.48	16.33	27.83	26.35	31.629999
54.580002	163.059998	182.589996	24.809999	42.299999	31.57	16.34	27.85	26.35	31.42
54.540001	165.449997	185.830002	24.870001	42.389999	31.48	16.34	27.82	26.370001	31.51
54.639999	167.149994	187.940002	24.799999	42.810001	31.700001	16.34	27.84	26.35	31
54.93	169.770004	193.149994	24.889999	42.900002	31.860001	16.299999	27.75	26.290001	30.950001
54.810001	170.25	194.539993	24.93	42.959999	32.040001	16.200001	27.620001	26.18	30.41
54.849998	170.050003	193.809998	24.799999	43.099998	31.860001	16.219999	27.645	26.209999	29.59
54.5	171.119995	194.320007	24.65	42.48	31.629999	16.17	27.6	26.200001	29.34
54.200001	171.740005	194.880005	24.799999	42.509998	31.59	16.09	27.540001	26.115	28.959999
53.759998	171.350006	194.369995	24.860001	41.330002	31.5	16.049999	27.52	26.045	30.059999
53.73	170.520004	193.320007	24.73	41.439999	31.450001	15.99	27.5	26.040001	29.309999
53.98	168.669998	190.449997	24.959999	40.959999	31.34	15.92	27.469999	26.040001	29.67
53.150002	171.179993	193.580002	24.59	40.369999	31.110001	15.84	27.25	25.860001	28.5
53.349998	170.619995	194.800003	24.370001	40.220001	30.950001	15.98	27.4	26.01	27.66
54.290001	170.839996	193.710007	24.719999	41.040001	31.370001	16.01	27.530001	25.91	27.25
53.700001	174.199997	199.149994	24.870001	40.529999	31.18	16.01	27.530001	25.959999	28.4
53.130001	168.880005	193.039993	24.74	40.580002	31.07	15.96	27.440001	25.860001	27.6
52.470001	168.479996	192.160004	24.5	39.740002	30.780001	15.84	27.4	25.780001	27.860001
53.48	173.229996	197.899994	24.83	40.060001	31.02	15.84	27.42	25.77	28.35
53.25	170.889999	194.559998	24.93	39.040001	30.85	15.81	27.389999	25.66	28.110001
53.84	169.360001	194.830002	25.139999	39.77	31.209999	15.87	27.465	25.74	28.629999
54.09	165.690002	191.059998	25.25	39.639999	31.25	15.92	27.48	25.790001	28.76
54.25	169.669998	195.389999	25.469999	40.509998	31.24	15.86	27.525	25.780001	29.07
54.09	170.949997	199.539993	25.469999	39.639999	31.17	15.72	27.41	25.639999	29.1
54.470001	172.199997	201.580002	25.629999	39.630001	31.219999	15.74	27.48	25.68	29.58
54.259998	174.460007	205.5	25.52	39.68	31.23	15.71	27.469999	25.66	29.42
